# All data presented on https://biobot.io/data is for personal and academic use only. Media may share and reference our data with attribution. This data included may not be used for commercial purposes. We ask that all commercial interest reach out to us directly at https://biobot.io/data-access.
census_region,county_fips,date,display_name,eff_conc_sarscov2_weekly,eff_conc_sarscov2_weekly_rolling,state_abbr
South,12099,2023-01-28,"Palm Beach County, FL",610.5784881183873,576.1253272012635,FL
Northeast,34031,2023-01-28,"Passaic County, NJ",883.9835347549999,808.8758483475,NJ
Midwest,46103,2023-01-28,"Pennington County, SD",999.91507807,924.9856277391668,SD
Northeast,23019,2023-01-28,"Penobscot County, ME",576.8427524095378,725.8179710767577,ME
Midwest,17143,2023-01-28,"Peoria County, IL",573.77360753,650.7922095866667,IL
South,51730,2023-01-28,"Petersburg city, VA",2760.279156775,2668.3385463950003,VA
West,4019,2023-01-28,"Pima County, AZ",208.73558429245583,251.6413322064299,AZ
South,12103,2023-01-28,"Pinellas County, FL",522.541144495387,516.5642052937874,FL
Northeast,23021,2023-01-28,"Piscataquis County, ME",301.68208507,866.0428903602777,ME
Northeast,25023,2023-01-28,"Plymouth County, MA",1496.6589573970252,1451.5353980405755,MA
Midwest,19153,2023-01-28,"Polk County, IA",749.6436248800001,687.1569097475,IA
South,5115,2023-01-28,"Pope County, AR",472.03233832000006,564.3874432441668,AR
Northeast,44007,2023-01-28,"Providence County, RI",1544.089303585405,1401.8477412457207,RI
South,5119,2023-01-28,"Pulaski County, AR",825.4553673629756,812.9292199987477,AR
South,51155,2023-01-28,"Pulaski County, VA",1264.9588102,1213.8909880083331,VA
South,22079,2023-01-28,"Rapides Parish, LA",620.708446785,587.8547441175,LA
Midwest,20155,2023-01-28,"Reno County, KS",1059.19293835,931.8252031925,KS
South,13245,2023-01-28,"Richmond County, GA",1014.34474763,1061.1222656391667,GA
Midwest,18137,2023-01-28,"Ripley County, IN",620.49147798,704.8800698641667,IN
West,6065,2023-01-28,"Riverside County, CA",166.795638205,199.31035985416665,CA
West,6067,2023-01-28,"Sacramento County, CA",379.72882801,360.57082684,CA
Northeast,23023,2023-01-28,"Sagadahoc County, ME",594.05997544,639.1790431525,ME
South,5125,2023-01-28,"Saline County, AR",1793.878669145,1509.40886282,AR
West,49035,2023-01-28,"Salt Lake County, UT",256.34972439,259.42109926000006,UT
West,6073,2023-01-28,"San Diego County, CA",372.12835145,398.183286965,CA
West,6077,2023-01-28,"San Joaquin County, CA",308.43961938139347,279.6867555794996,CA
West,6079,2023-01-28,"San Luis Obispo County, CA",406.3866859796576,419.9635010245609,CA
West,6087,2023-01-28,"Santa Cruz County, CA",496.91382397549455,497.9272591342949,CA
West,35049,2023-01-28,"Santa Fe County, NM",298.25436153,415.05036994,NM
Midwest,31155,2023-01-28,"Saunders County, NE",58.277538165,115.05777618333332,NE
Midwest,20173,2023-01-28,"Sedgwick County, KS",523.0710857299999,494.7512442433333,KS
South,12117,2023-01-28,"Seminole County, FL",569.795415215,682.4097613591667,FL
Midwest,20177,2023-01-28,"Shawnee County, KS",325.8408217360714,381.6306941103571,KS
South,1117,2023-01-28,"Shelby County, AL",2059.213420495,1656.0148939524995,AL
South,47157,2023-01-28,"Shelby County, TN",1306.4959555750002,1045.5508057725,TN
West,56033,2023-01-28,"Sheridan County, WY",888.762491505,935.2296832266666,WY
West,53057,2023-01-28,"Skagit County, WA",479.77212997,548.8925809033334,WA
West,53061,2023-01-28,"Snohomish County, WA",1362.369532620895,1288.900466474566,WA
West,6097,2023-01-28,"Sonoma County, CA",262.8844127,267.18696469749995,CA
South,1115,2023-01-28,"St. Clair County, AL",72.37041618,80.72581182833333,AL
US Territories,78010,2023-01-28,"St. Croix Island, VI",1742.2754367630437,1525.68124886029,VI
South,5123,2023-01-28,"St. Francis County, AR",617.646270685,494.5745763483333,AR
US Territories,78020,2023-01-28,"St. John Island, VI",1235.66043378,1139.3520126675,VI
Midwest,18141,2023-01-28,"St. Joseph County, IN",453.363932685,478.1006313516666,IN
Northeast,24037,2023-01-28,"St. Mary's County, MD",996.25933726,983.13167018,MD
US Territories,78030,2023-01-28,"St. Thomas Island, VI",3254.86694118,2704.4996178983333,VI
South,51179,2023-01-28,"Stafford County, VA",799.1913704337497,763.6687346632203,VA
South,37167,2023-01-28,"Stanly County, NC",957.1347546,1214.924089310833,NC
Midwest,38089,2023-01-28,"Stark County, ND",1033.41117043,975.6160329783332,ND
Northeast,25025,2023-01-28,"Suffolk County, MA",774.5381364323156,834.809518604855,MA
Northeast,33019,2023-01-28,"Sullivan County, NH",1128.699171325,1679.8160087508334,NH
South,47163,2023-01-28,"Sullivan County, TN",958.8918627420136,1049.8675779634127,TN
Midwest,39153,2023-01-28,"Summit County, OH",684.38988873,616.7437375733333,OH
South,47165,2023-01-28,"Sumner County, TN",704.351308125,865.497617675,TN
West,56037,2023-01-28,"Sweetwater County, WY",,,WY
South,48439,2023-01-28,"Tarrant County, TX",330.22978021,385.280324563,TX
West,30099,2023-01-28,"Teton County, MT",169.098208155,233.7360006883333,MT
West,56039,2023-01-28,"Teton County, WY",357.82295532499995,420.3783936141666,WY
South,48453,2023-01-28,"Travis County, TX",455.4968783750001,469.28372219375,TX
Northeast,34039,2023-01-28,"Union County, NJ",799.38498971,883.8989397528788,NJ
South,37181,2023-01-28,"Vance County, NC",634.50444725,592.3679825841666,NC
West,6111,2023-01-28,"Ventura County, CA",182.17680567,177.35152191333336,CA
Midwest,18167,2023-01-28,"Vigo County, IN",455.73673479,483.6770722183333,IN
Northeast,23027,2023-01-28,"Waldo County, ME",456.460682155,595.2726877008332,ME
South,5143,2023-01-28,"Washington County, AR",850.761775215,788.176346105,AR
Northeast,24043,2023-01-28,"Washington County, MD",1163.4879450049998,1073.4482916625,MD
Northeast,23029,2023-01-28,"Washington County, ME",472.2136369529595,524.0569999458806,ME
Northeast,44009,2023-01-28,"Washington County, RI",1113.80699107,1051.579660335,RI
South,11001,2023-01-28,"Washington, DC",687.194350915,671.4831407075,DC
West,32031,2023-01-28,"Washoe County, NV",415.34689927,375.8498424975,NV
Midwest,18177,2023-01-28,"Wayne County, IN",638.23713651,733.21227854,IN
South,48479,2023-01-28,"Webb County, TX",177.59230027498975,168.10898194114066,TX
Northeast,42129,2023-01-28,"Westmoreland County, PA",535.6046446633334,598.6380821877777,PA
South,5145,2023-01-28,"White County, AR",533.684429115,587.9486966958333,AR
Northeast,50027,2023-01-28,"Windsor County, VT",659.55555382,812.4465213883333,VT
Midwest,17201,2023-01-28,"Winnebago County, IL",588.85233615,627.8835162083333,IL
South,51195,2023-01-28,"Wise County, VA",454.7115217350001,491.5871962708334,VA
Midwest,19193,2023-01-28,"Woodbury County, IA",388.46443524000006,464.9639016991667,IA
Northeast,25027,2023-01-28,"Worcester County, MA",1431.2906257153284,1287.2964167918233,MA
West,41071,2023-01-28,"Yamhill County, OR",700.34113941,715.1968415091666,OR
West,4025,2023-01-28,"Yavapai County, AZ",324.19789168,335.08874857666666,AZ
Northeast,23031,2023-01-28,"York County, ME",1239.0856530691665,1148.0756680426389,ME
South,12001,2023-02-04,"Alachua County, FL",1337.46507055,1370.14693220375,FL
West,6001,2023-02-04,"Alameda County, CA",418.145834465,390.1738533233333,CA
South,51510,2023-02-04,"Alexandria City, VA",658.00634659,660.08402088,VA
South,51005,2023-02-04,"Alleghany County, VA",602.72773279,563.3218361141667,VA
Midwest,18003,2023-02-04,"Allen County, IN",518.57742281,551.3627682991668,IN
Midwest,20001,2023-02-04,"Allen County, KS",115.589495975,258.7487746191667,KS
South,45007,2023-02-04,"Anderson County, SC",758.0014822400001,791.1043916833333,SC
Northeast,23001,2023-02-04,"Androscoggin County, ME",858.784216515,963.7345732375,ME
Northeast,24003,2023-02-04,"Anne Arundel County, MD",828.7795046289757,844.2245379298384,MD
West,8005,2023-02-04,"Arapahoe County, CO",918.17374449,860.2773962800001,CO
South,51013,2023-02-04,"Arlington County, VA",574.6152043,624.40663796,VA
Northeast,23003,2023-02-04,"Aroostook County, ME",455.4237794039634,724.1783946317886,ME
Northeast,25001,2023-02-04,"Barnstable County, MA",530.0527211,481.2960072933333,MA
Northeast,50003,2023-02-04,"Bennington County, VT",1139.903170525,1084.0872835825,VT
South,5007,2023-02-04,"Benton County, AR",765.0579441,750.5639173608333,AR
Midwest,18007,2023-02-04,"Benton County, IN",166.412821355,279.5346560891667,IN
West,53005,2023-02-04,"Benton County, WA",567.21124899,538.98974233,WA
Northeast,34003,2023-02-04,"Bergen County, NJ",207.4968701,233.2072172975,NJ
Northeast,25003,2023-02-04,"Berkshire County, MA",736.7679511075,770.8097061095833,MA
West,35001,2023-02-04,"Bernalillo County, NM",287.790405295,284.1288957166667,NM
South,5009,2023-02-04,"Boone County, AR",2900.943648035,2303.6862161241665,AR
South,47011,2023-02-04,"Bradley County, TN",1564.868274285,1481.817181325,TN
Northeast,25005,2023-02-04,"Bristol County, MA",799.6891697745618,864.5636121941865,MA
Northeast,44001,2023-02-04,"Bristol County, RI",738.5186643117912,834.6030289244574,RI
Northeast,42017,2023-02-04,"Bucks County, PA",841.8527071149999,915.7140268916668,PA
Northeast,42019,2023-02-04,"Butler County, PA",483.02765937,553.7714740383334,PA
Midwest,29031,2023-02-04,"Cape Girardeau County, MO",470.71683922,534.24356742,MO
Northeast,33003,2023-02-04,"Carroll County, NH",848.6314253,791.56916219,NH
South,40019,2023-02-04,"Carter County, OK",688.097213165,613.2015793583333,OK
Northeast,24017,2023-02-04,"Charles County, MD",800.550483315,700.5406540825,MD
Northeast,42029,2023-02-04,"Chester County, PA",1746.09904147,2017.5345141983328,PA
South,47023,2023-02-04,"Chester County, TN",1625.147045545,1882.3167199,TN
Northeast,50007,2023-02-04,"Chittenden County, VT",1486.33865475541,1553.0758317844443,VT
West,2110,2023-02-04,"City and Borough of Juneau, AK",1411.3280561133336,1280.1535432772223,AK
West,41005,2023-02-04,"Clackamas County, OR",880.9393955149998,983.992391835,OR
West,32003,2023-02-04,"Clark County, NV",300.101991025,325.6954179829167,NV
West,53011,2023-02-04,"Clark County, WA",696.848212354981,739.2374860986857,WA
South,1033,2023-02-04,"Colbert County, AL",778.4741598850001,969.5226111366668,AL
South,40031,2023-02-04,"Comanche County, OK",540.50173318,519.728597735,OK
West,6013,2023-02-04,"Contra Costa County, CA",279.47545883000004,296.26686470335966,CA
Midwest,17031,2023-02-04,"Cook County, IL",293.1175887214906,291.5404193639202,IL
Northeast,23005,2023-02-04,"Cumberland County, ME",751.9897554979332,811.5476423178073,ME
South,37051,2023-02-04,"Cumberland County, NC",742.5160542499999,748.7894044816667,NC
Midwest,27037,2023-02-04,"Dakota County, MN",695.12770687625,744.1524644960417,MN
South,48113,2023-02-04,"Dallas County, TX",310.79712065,332.2801430470833,TX
Midwest,55025,2023-02-04,"Dane County, WI",641.77564347,609.1260318866666,WI
Northeast,42043,2023-02-04,"Dauphin County, PA",1045.45132776,1079.567795325,PA
South,47037,2023-02-04,"Davidson County, TN",860.4703264699999,799.552494165,TN
West,49011,2023-02-04,"Davis County, UT",614.55301667,648.7781822133334,UT
South,13089,2023-02-04,"DeKalb County, GA",642.24246282,731.3475691605555,GA
Midwest,18035,2023-02-04,"Delaware County, IN",1496.78136627,1280.2879991891666,IN
West,41017,2023-02-04,"Deschutes County, OR",858.8382861900001,858.8135321033334,OR
Midwest,18037,2023-02-04,"Dubois County, IN",950.67349035,1066.2458689375,IN
South,37061,2023-02-04,"Duplin County, NC",563.8522800449999,682.2017829175,NC
South,22033,2023-02-04,"East Baton Rouge Parish, LA",618.9389652123156,621.7631598092709,LA
West,6017,2023-02-04,"El Dorado County, CA",383.26678347,434.0198004983333,CA
South,48141,2023-02-04,"El Paso County, TX",135.63296985218545,148.2079507131413,TX
Northeast,42049,2023-02-04,"Erie County, PA",409.04969446333337,500.9308886666667,PA
South,1053,2023-02-04,"Escambia County, AL",1362.50251572,1167.358163882,AL
Northeast,25009,2023-02-04,"Essex County, MA",1078.573708032375,1076.8087926391972,MA
Northeast,34013,2023-02-04,"Essex County, NJ",474.5963255,544.3489375308333,NJ
Northeast,9001,2023-02-04,"Fairfield County, CT",764.0998397245406,853.1167129601876,CT
South,45041,2023-02-04,"Florence County, SC",1002.06211548,942.6085503233334,SC
Midwest,20057,2023-02-04,"Ford County, KS",1207.62364543,967.7895117458336,KS
Northeast,25011,2023-02-04,"Franklin County, MA",345.955347535,418.1365904491666,MA
Northeast,42055,2023-02-04,"Franklin County, PA",804.35218416,933.3791449566666,PA
South,51067,2023-02-04,"Franklin County, VA",2367.08928013,2096.425182645,VA
Northeast,50011,2023-02-04,"Franklin County, VT",3301.816031355,2836.0206220425,VT
South,51069,2023-02-04,"Frederick County, VA",914.710660645,808.6293223791666,VA
South,48167,2023-02-04,"Galveston County, TX",307.17406005500004,327.9127705416667,TX
West,8045,2023-02-04,"Garfield County, CO",1409.761887265,1067.198311575,CO
South,5051,2023-02-04,"Garland County, AR",504.10191940499993,455.9236813041666,AR
Northeast,24023,2023-02-04,"Garrett County, MD",534.0511733650001,578.0617309266667,MD
South,45043,2023-02-04,"Georgetown County, SC",712.9276480900002,701.0305678566668,SC
Midwest,38035,2023-02-04,"Grand Forks County, ND",1120.243702975,1084.1328110475,ND
South,45045,2023-02-04,"Greenville County, SC",652.72717602,551.221475075,SC
South,45047,2023-02-04,"Greenwood County, SC",698.653955818,818.5701630736667,SC
Midwest,18057,2023-02-04,"Hamilton County, IN",624.2038079597827,600.1353570551812,IN
South,47065,2023-02-04,"Hamilton County, TN",2337.14743859,2172.1857732916665,TN
Northeast,25013,2023-02-04,"Hampden County, MA",589.916882835,621.8201517075,MA
Northeast,25015,2023-02-04,"Hampshire County, MA",485.4630228680524,574.4156773585127,MA
Northeast,23009,2023-02-04,"Hancock County, ME",320.37279068500004,288.8325014183334,ME
South,51085,2023-02-04,"Hanover County, VA",1166.15606127,1023.1632728558334,VA
South,21097,2023-02-04,"Harrison County, KY",405.27814607,603.7078520533333,KY
Northeast,9003,2023-02-04,"Hartford County, CT",903.847044689,890.9156537538333,CT
West,15001,2023-02-04,"Hawaii County, HI",1179.3541214318095,919.322575270012,HI
South,5057,2023-02-04,"Hempstead County, AR",91.62875248,124.45716491416664,AR
Midwest,27053,2023-02-04,"Hennepin County, MN",626.1458948449999,689.9614240470833,MN
South,51089,2023-02-04,"Henry County, VA",1311.6405902149995,1160.9572642358332,VA
South,12057,2023-02-04,"Hillsborough County, FL",464.4162131175,605.8146139177084,FL
South,28049,2023-02-04,"Hinds County, MS",544.5853509599999,459.5641775933332,MS
West,15003,2023-02-04,"Honolulu County, HI",338.7481269632516,355.08873148810653,HI
South,45051,2023-02-04,"Horry County, SC",789.6457602600001,773.3026984775,SC
Midwest,18067,2023-02-04,"Howard County, IN",414.41439912,451.4614821175,IN
Northeast,24027,2023-02-04,"Howard County, MD",560.891461505,469.1379954916667,MD
Northeast,34017,2023-02-04,"Hudson County, NJ",417.14564866000006,461.66542934,NJ
Midwest,18069,2023-02-04,"Huntington County, IN",850.293816615,739.7077860108334,IN
Northeast,42063,2023-02-04,"Indiana County, PA",1970.2610570733327,1805.4846839211111,PA
South,5069,2023-02-04,"Jefferson County, AR",424.76379989,449.18392248583336,AR
South,21111,2023-02-04,"Jefferson County, KY",630.1437953076163,713.0871656559857,KY
Midwest,29099,2023-02-04,"Jefferson County, MO",2382.70825314,1935.676875588333,MO
South,22051,2023-02-04,"Jefferson Parish, LA",774.2020429721476,728.6635308610042,LA
Midwest,19103,2023-02-04,"Johnson County, IA",519.831915755,545.2348863149999,IA
Midwest,20091,2023-02-04,"Johnson County, KS",577.3350885079204,693.7091868745247,KS
Midwest,17091,2023-02-04,"Kankakee County, IL",329.70265867,324.57416542416667,IL
West,15007,2023-02-04,"Kauai County, HI",901.36196084,756.7345035169225,HI
South,48257,2023-02-04,"Kaufman County, TX",319.12622371,299.5020417416667,TX
Northeast,23011,2023-02-04,"Kennebec County, ME",641.490381325,815.2041480125,ME
Northeast,44003,2023-02-04,"Kent County, RI",851.4387767293116,1043.060298832985,RI
South,21117,2023-02-04,"Kenton County, KY",464.7619924187181,619.5180316645392,KY
West,6031,2023-02-04,"Kings County, CA",205.292076505,196.07946169583337,CA
Northeast,23013,2023-02-04,"Knox County, ME",543.71656091,489.9708353608334,ME
Midwest,18085,2023-02-04,"Kosciusko County, IN",416.5052688450001,411.9447331825,IN
West,4012,2023-02-04,"La Paz County, AZ",252.371989475,246.07718600666664,AZ
Northeast,42069,2023-02-04,"Lackawanna County, PA",2808.3467900738337,2336.0014950716763,PA
South,28071,2023-02-04,"Lafayette County, MS",1852.702609225,1428.9158632391664,MS
South,22055,2023-02-04,"Lafayette Parish, LA",738.8744237892338,788.3982788710349,LA
West,6033,2023-02-04,"Lake County, CA",225.12627057333327,494.3901347555555,CA
Midwest,18089,2023-02-04,"Lake County, IN",442.0924978583843,393.78613242296814,IN
Midwest,31109,2023-02-04,"Lancaster County, NE",529.6897614,575.4812642666667,NE
West,16057,2023-02-04,"Latah County, ID",376.80829594,522.498840065,ID
South,1081,2023-02-04,"Lee County, AL",1061.718043,921.7508387516668,AL
Midwest,26089,2023-02-04,"Leelanau County, MI",437.92962439,561.892470434,MI
South,12073,2023-02-04,"Leon County, FL",1728.18663691,1421.7950556383332,FL
Northeast,23015,2023-02-04,"Lincoln County, ME",1040.663509895,1012.1099553091668,ME
Midwest,19113,2023-02-04,"Linn County, IA",1024.321481275,1235.68478816,IA
South,5085,2023-02-04,"Lonoke County, AR",871.9581153150001,730.1271129875,AR
West,35028,2023-02-04,"Los Alamos County, NM",1800.4986943711915,1669.2213814245006,NM
West,6037,2023-02-04,"Los Angeles County, CA",235.5437643,253.8744889356481,CA
Northeast,42079,2023-02-04,"Luzerne County, PA",1210.38027498,1078.5709408116666,PA
South,1089,2023-02-04,"Madison County, AL",447.45500803,609.73730002,AL
Midwest,19123,2023-02-04,"Mahaska County, IA",1392.5890350597715,1536.2757281775823,IA
West,53045,2023-02-04,"Mason County, WA",857.5809149502189,629.4310870171577,WA
South,51117,2023-02-04,"Mecklenburg County, VA",898.5442928900001,1750.0356641158332,VA
Northeast,33013,2023-02-04,"Merrimack County, NH",729.8594652200001,1012.18246549,NH
South,12086,2023-02-04,"Miami-Dade County, FL",540.10249003,558.8241181313889,FL
Northeast,9007,2023-02-04,"Middlesex County, CT",229.28876797,332.231740625,CT
Northeast,25017,2023-02-04,"Middlesex County, MA",708.2907825600042,736.9623092519514,MA
Northeast,34023,2023-02-04,"Middlesex County, NJ",609.6510179249999,624.5370552425,NJ
Midwest,46099,2023-02-04,"Minnehaha County, SD",532.784692025,641.0031334900001,SD
South,5093,2023-02-04,"Mississippi County, AR",130.98170985,759.0026288175001,AR
West,30063,2023-02-04,"Missoula County, MT",1179.18275614,1182.7895353025,MT
West,4015,2023-02-04,"Mohave County, AZ",294.81958267000005,307.73276241750006,AZ
Northeast,34025,2023-02-04,"Monmouth County, NJ",389.887461345,351.04357634916664,NJ
Midwest,18105,2023-02-04,"Monroe County, IN",1146.7761872567603,1246.9519631265257,IN
West,6053,2023-02-04,"Monterey County, CA",290.36235118,281.51242204471697,CA
Northeast,42091,2023-02-04,"Montgomery County, PA",482.6967441497033,509.5776883591781,PA
West,41051,2023-02-04,"Multnomah County, OR",669.12799287,793.4737246691667,OR
Northeast,25019,2023-02-04,"Nantucket County, MA",242.65589104,541.6654432233333,MA
Northeast,36059,2023-02-04,"Nassau County, NY",198.65738561,337.8287574683333,NY
Northeast,10003,2023-02-04,"New Castle County, DE",650.14849973,819.9870147683333,DE
Northeast,9009,2023-02-04,"New Haven County, CT",1346.344938014765,1250.5972017145689,CT
Northeast,9011,2023-02-04,"New London County, CT",1252.1112921978377,1200.831485816857,CT
South,54069,2023-02-04,"Ohio County, WV",578.3064962799999,481.31784211,WV
South,12095,2023-02-04,"Orange County, FL",519.7166563722128,544.300189058408,FL
South,5103,2023-02-04,"Ouachita County, AR",0.0,129.99931124083335,AR
Northeast,23017,2023-02-04,"Oxford County, ME",411.273454965,484.22108112,ME
South,12099,2023-02-04,"Palm Beach County, FL",436.2868904665793,456.7657767221161,FL
Northeast,34031,2023-02-04,"Passaic County, NJ",661.254890835,726.4283220016665,NJ
Midwest,46103,2023-02-04,"Pennington County, SD",697.94581531,767.2070675308332,SD
Northeast,23019,2023-02-04,"Penobscot County, ME",1267.0917800823947,1298.487453275756,ME
Midwest,17143,2023-02-04,"Peoria County, IL",920.03559269,901.1255596216666,IL
South,51730,2023-02-04,"Petersburg city, VA",2555.9721581200006,2420.1783603375006,VA
South,45077,2023-02-04,"Pickens County, SC",801.2153478399999,801.12835963,SC
West,4019,2023-02-04,"Pima County, AZ",414.5051725980337,383.2080044773743,AZ
South,12103,2023-02-04,"Pinellas County, FL",526.3560436942105,507.97637549483744,FL
Northeast,23021,2023-02-04,"Piscataquis County, ME",373.680645535,490.96379845,ME
Northeast,25023,2023-02-04,"Plymouth County, MA",1272.0625435851744,1308.7679547722244,MA
Midwest,19153,2023-02-04,"Polk County, IA",571.77726474,602.4897447533333,IA
South,5115,2023-02-04,"Pope County, AR",615.2426669,550.551069295,AR
Northeast,44007,2023-02-04,"Providence County, RI",1060.226504291216,1102.3964699298422,RI
South,5119,2023-02-04,"Pulaski County, AR",801.5228881248096,768.8545167044281,AR
South,51155,2023-02-04,"Pulaski County, VA",1473.45941833,1379.708819255,VA
South,22079,2023-02-04,"Rapides Parish, LA",432.17548861,543.16303868,LA
Midwest,20155,2023-02-04,"Reno County, KS",759.387270645,744.842125995,KS
South,13245,2023-02-04,"Richmond County, GA",1654.633966445,1466.5403923366666,GA
Midwest,18137,2023-02-04,"Ripley County, IN",887.423185065,808.5747218358333,IN
West,6065,2023-02-04,"Riverside County, CA",163.51890775,175.12133264000002,CA
West,6067,2023-02-04,"Sacramento County, CA",248.02970934,270.55321606166666,CA
Northeast,23023,2023-02-04,"Sagadahoc County, ME",890.460507975,829.75725651,ME
West,49035,2023-02-04,"Salt Lake County, UT",341.08468946000005,372.4119581616668,UT
West,6073,2023-02-04,"San Diego County, CA",514.36400186,483.60913220666674,CA
West,6077,2023-02-04,"San Joaquin County, CA",211.32396977348512,259.33016335113854,CA
West,6079,2023-02-04,"San Luis Obispo County, CA",669.3473726874503,576.5062727942737,CA
West,6087,2023-02-04,"Santa Cruz County, CA",681.9376840345604,616.8529044194414,CA
West,35049,2023-02-04,"Santa Fe County, NM",805.88154748,763.5678128449999,NM
Midwest,31155,2023-02-04,"Saunders County, NE",368.03475286,353.0638753616667,NE
Midwest,20173,2023-02-04,"Sedgwick County, KS",436.92355495,440.7277398683334,KS
South,12117,2023-02-04,"Seminole County, FL",688.96244989,668.7314885958334,FL
Midwest,20177,2023-02-04,"Shawnee County, KS",482.56342347357145,476.71077126892857,KS
South,1117,2023-02-04,"Shelby County, AL",883.712272185,1044.8320683666668,AL
South,47157,2023-02-04,"Shelby County, TN",607.347101965,704.80900965375,TN
West,56033,2023-02-04,"Sheridan County, WY",1874.465477865,1564.251588145,WY
West,53057,2023-02-04,"Skagit County, WA",967.47173689,872.70839372,WA
West,53061,2023-02-04,"Snohomish County, WA",977.9360868660408,1021.7542340503018,WA
West,6097,2023-02-04,"Sonoma County, CA",351.54485422000005,346.00945658250004,CA
South,1115,2023-02-04,"St. Clair County, AL",70.138128115,74.345647995,AL
US Territories,78010,2023-02-04,"St. Croix Island, VI",463.15652588,733.0668502702898,VI
South,5123,2023-02-04,"St. Francis County, AR",220.06010552,304.8347467583333,AR
US Territories,78020,2023-02-04,"St. John Island, VI",610.606125785,618.7001289383334,VI
Midwest,18141,2023-02-04,"St. Joseph County, IN",667.0144537599999,604.6676309133333,IN
South,51179,2023-02-04,"Stafford County, VA",803.1717794605956,772.2482566161067,VA
South,37167,2023-02-04,"Stanly County, NC",1623.036178295,1469.9486820558332,NC
Midwest,38089,2023-02-04,"Stark County, ND",1163.95033746,1026.4303955666664,ND
Northeast,25025,2023-02-04,"Suffolk County, MA",873.7757354134257,832.2324292670665,MA
Northeast,33019,2023-02-04,"Sullivan County, NH",965.2442065299998,990.3063781308332,NH
South,47163,2023-02-04,"Sullivan County, TN",1413.640797953326,1234.2212260174435,TN
Midwest,39153,2023-02-04,"Summit County, OH",382.73511869,467.11681919,OH
South,47165,2023-02-04,"Sumner County, TN",1788.15971927,1448.0596021458334,TN
West,56037,2023-02-04,"Sweetwater County, WY",407.2598263533333,472.6561984736667,WY
West,30099,2023-02-04,"Teton County, MT",302.02473566000003,255.69056090750004,MT
West,56039,2023-02-04,"Teton County, WY",638.01077675,600.5400151366666,WY
Midwest,18157,2023-02-04,"Tippecanoe County, IN",,,IN
South,48453,2023-02-04,"Travis County, TX",578.9630581749999,522.5824982066666,TX
Northeast,34039,2023-02-04,"Union County, NJ",833.1105581300001,806.7378294571213,NJ
South,37181,2023-02-04,"Vance County, NC",448.634195325,531.6418583366666,NC
West,6111,2023-02-04,"Ventura County, CA",87.713329255,113.40924837583331,CA
Midwest,18167,2023-02-04,"Vigo County, IN",525.1193684350001,494.82611642,IN
Northeast,23027,2023-02-04,"Waldo County, ME",449.458073475,545.4385049925,ME
South,5143,2023-02-04,"Washington County, AR",500.42284975000007,600.6078381375,AR
Northeast,24043,2023-02-04,"Washington County, MD",1014.534901145,1289.0621657708334,MD
Northeast,23029,2023-02-04,"Washington County, ME",517.403445491604,494.32849761488586,ME
Northeast,44009,2023-02-04,"Washington County, RI",243.63165845,430.372986715,RI
South,11001,2023-02-04,"Washington, DC",577.3108856849999,555.6912619791666,DC
West,32031,2023-02-04,"Washoe County, NV",343.5152669,384.857001115,NV
Midwest,18177,2023-02-04,"Wayne County, IN",1236.503872055,1043.5244336083333,IN
South,48479,2023-02-04,"Webb County, TX",136.8625711724301,139.0046959348882,TX
Northeast,42129,2023-02-04,"Westmoreland County, PA",779.75311368,720.0513691305555,PA
South,5145,2023-02-04,"White County, AR",471.594785235,492.3852661,AR
Northeast,50027,2023-02-04,"Windsor County, VT",931.680336105,868.6845165516665,VT
Midwest,17201,2023-02-04,"Winnebago County, IL",685.33327829,627.3102263525001,IL
South,51195,2023-02-04,"Wise County, VA",694.2196144349999,727.3207854591666,VA
Midwest,19193,2023-02-04,"Woodbury County, IA",547.86561165,512.5056840541666,IA
Northeast,25027,2023-02-04,"Worcester County, MA",703.856024945599,840.6017207079291,MA
West,41071,2023-02-04,"Yamhill County, OR",729.0409408200001,765.169925275,OR
West,4025,2023-02-04,"Yavapai County, AZ",402.00076218,381.81068619166666,AZ
Northeast,23031,2023-02-04,"York County, ME",658.674331555,788.2398103541665,ME
South,12001,2023-02-11,"Alachua County, FL",731.5809455700002,807.1866193737501,FL
West,6001,2023-02-11,"Alameda County, CA",479.19435853,496.98955825333337,CA
South,51510,2023-02-11,"Alexandria City, VA",350.78092458,392.6761788516666,VA
South,51005,2023-02-11,"Alleghany County, VA",561.5775349149999,474.8396454083333,VA
Midwest,18003,2023-02-11,"Allen County, IN",863.1201185150001,770.8379057658334,IN
Midwest,20001,2023-02-11,"Allen County, KS",946.80905688,659.5329984741667,KS
Northeast,23001,2023-02-11,"Androscoggin County, ME",1467.367310965,1200.872314815,ME
Northeast,24003,2023-02-11,"Anne Arundel County, MD",891.5090048855066,840.804991396226,MD
West,8005,2023-02-11,"Arapahoe County, CO",761.62538037,790.8259829983334,CO
South,51013,2023-02-11,"Arlington County, VA",914.143537775,769.7402856025,VA
Northeast,23003,2023-02-11,"Aroostook County, ME",1076.6727860876829,999.5120943011484,ME
Northeast,25001,2023-02-11,"Barnstable County, MA",420.14554209,435.3728140933333,MA
South,40009,2023-02-11,"Beckham County, OK",675.2092740850001,593.5771459883334,OK
Northeast,50003,2023-02-11,"Bennington County, VT",854.3753939850001,1006.5266676208332,VT
